TestFunction,DrawMethod,dim,nPoints,log2n,shift,baker,rDrawn,mean,var,skew,kurt,MSE[A_r],MSE[M_r],datfile
MC2,Sob-NUS,4,16384,14,nus,False,19,-6.652283164677846e-10,2.727168978210872e-14,0.0108121755400027,3.3343312467790347,1.4353520937951956e-15,2.0181660606446533e-15,MC2-4-Sob-NUS-14-10000.dat
MC2,Sob-NUS,4,16384,14,nus,False,23,-6.652283164677846e-10,2.727168978210872e-14,0.0108121755400027,3.3343312467790347,1.185725642700379e-15,1.689171412345679e-15,MC2-4-Sob-NUS-14-10000.dat
MC2,Sob-NUS,4,16384,14,nus,False,27,-6.652283164677846e-10,2.727168978210872e-14,0.0108121755400027,3.3343312467790347,1.0100625845225453e-15,1.4636365957594485e-15,MC2-4-Sob-NUS-14-10000.dat
MC2,Sob-NUS,4,16384,14,nus,False,31,-6.652283164677846e-10,2.727168978210872e-14,0.0108121755400027,3.3343312467790347,8.797319284551199e-16,1.2432793986332205e-15,MC2-4-Sob-NUS-14-10000.dat
MC2,Sob-NUS,4,65536,16,nus,False,7,2.1990100477837687e-10,3.905370267425031e-16,-0.0050117203830784,3.1938937219673558,5.579100382035759e-17,8.017592932169494e-17,MC2-4-Sob-NUS-16-10000.dat
MC2,Sob-NUS,4,65536,16,nus,False,11,2.1990100477837687e-10,3.905370267425031e-16,-0.0050117203830784,3.1938937219673558,3.550336606750028e-17,5.364450449362635e-17,MC2-4-Sob-NUS-16-10000.dat
MC2,Sob-NUS,4,65536,16,nus,False,15,2.1990100477837687e-10,3.905370267425031e-16,-0.0050117203830784,3.1938937219673558,2.603580178283354e-17,3.924940816446506e-17,MC2-4-Sob-NUS-16-10000.dat
MC2,Sob-NUS,4,65536,16,nus,False,19,2.1990100477837687e-10,3.905370267425031e-16,-0.0050117203830784,3.1938937219673558,2.0554580354868586e-17,3.1290847586192946e-17,MC2-4-Sob-NUS-16-10000.dat
MC2,Sob-NUS,4,65536,16,nus,False,23,2.1990100477837687e-10,3.905370267425031e-16,-0.0050117203830784,3.1938937219673558,1.6979870727934918e-17,2.548678568317863e-17,MC2-4-Sob-NUS-16-10000.dat
MC2,Sob-NUS,4,65536,16,nus,False,27,2.1990100477837687e-10,3.905370267425031e-16,-0.0050117203830784,3.1938937219673558,1.4464334323796408e-17,2.1976740274336808e-17,MC2-4-Sob-NUS-16-10000.dat
MC2,Sob-NUS,4,65536,16,nus,False,31,2.1990100477837687e-10,3.905370267425031e-16,-0.0050117203830784,3.1938937219673558,1.2597968604596874e-17,1.922500324294623e-17,MC2-4-Sob-NUS-16-10000.dat
MC2,Sob-NUS,8,64,6,nus,False,7,-3.144992670110558e-06,1.3599207501874126e-07,0.0038219916735502,2.997021417891015,1.9427439288391604e-08,2.8611010210314837e-08,MC2-8-Sob-NUS-6-10000.dat
MC2,Sob-NUS,8,64,6,nus,False,11,-3.144992670110558e-06,1.3599207501874126e-07,0.0038219916735502,2.997021417891015,1.2362915910794658e-08,1.8581374376674347e-08,MC2-8-Sob-NUS-6-10000.dat
MC2,Sob-NUS,8,64,6,nus,False,15,-3.144992670110558e-06,1.3599207501874126e-07,0.0038219916735502,2.997021417891015,9.066138334582751e-09,1.3564329861487896e-08,MC2-8-Sob-NUS-6-10000.dat
MC2,Sob-NUS,8,64,6,nus,False,19,-3.144992670110558e-06,1.3599207501874126e-07,0.0038219916735502,2.997021417891015,7.157477632565328e-09,1.087975055040391e-08,MC2-8-Sob-NUS-6-10000.dat
MC2,Sob-NUS,8,64,6,nus,False,23,-3.144992670110558e-06,1.3599207501874126e-07,0.0038219916735502,2.997021417891015,5.912698913858315e-09,9.127041730987946e-09,MC2-8-Sob-NUS-6-10000.dat
MC2,Sob-NUS,8,64,6,nus,False,27,-3.144992670110558e-06,1.3599207501874126e-07,0.0038219916735502,2.997021417891015,5.036743519212639e-09,7.75589770667837e-09,MC2-8-Sob-NUS-6-10000.dat
MC2,Sob-NUS,8,64,6,nus,False,31,-3.144992670110558e-06,1.3599207501874126e-07,0.0038219916735502,2.997021417891015,4.386841129636814e-09,6.729060076055218e-09,MC2-8-Sob-NUS-6-10000.dat
MC2,Sob-NUS,8,256,8,nus,False,7,4.7378367727359196e-07,2.449797696814235e-09,-0.0229815364539797,2.9892001526584844,3.4997109954489073e-10,5.228234627640647e-10,MC2-8-Sob-NUS-8-10000.dat
MC2,Sob-NUS,8,256,8,nus,False,11,4.7378367727359196e-07,2.449797696814235e-09,-0.0229815364539797,2.9892001526584844,2.2270888152856683e-10,3.2829570596034164e-10,MC2-8-Sob-NUS-8-10000.dat
MC2,Sob-NUS,8,256,8,nus,False,15,4.7378367727359196e-07,2.449797696814235e-09,-0.0229815364539797,2.9892001526584844,1.633198464542823e-10,2.4609910276671776e-10,MC2-8-Sob-NUS-8-10000.dat
MC2,Sob-NUS,8,256,8,nus,False,19,4.7378367727359196e-07,2.449797696814235e-09,-0.0229815364539797,2.9892001526584844,1.2893672088495974e-10,1.8960219329974447e-10,MC2-8-Sob-NUS-8-10000.dat
MC2,Sob-NUS,8,256,8,nus,False,23,4.7378367727359196e-07,2.449797696814235e-09,-0.0229815364539797,2.9892001526584844,1.0651294333974936e-10,1.6073334061112712e-10,MC2-8-Sob-NUS-8-10000.dat
MC2,Sob-NUS,8,256,8,nus,False,27,4.7378367727359196e-07,2.449797696814235e-09,-0.0229815364539797,2.9892001526584844,9.073324803015684e-11,1.3550479749375452e-10,MC2-8-Sob-NUS-8-10000.dat
MC2,Sob-NUS,8,256,8,nus,False,31,4.7378367727359196e-07,2.449797696814235e-09,-0.0229815364539797,2.9892001526584844,7.902573215529789e-11,1.1739271114296609e-10,MC2-8-Sob-NUS-8-10000.dat
MC2,Sob-NUS,8,1024,10,nus,False,7,2.1395520086244307e-07,1.2947408763405026e-10,-0.0492474394382571,2.963090757100577,1.8496298233435748e-11,2.7724442571248996e-11,MC2-8-Sob-NUS-10-10000.dat
MC2,Sob-NUS,8,1024,10,nus,False,11,2.1395520086244307e-07,1.2947408763405026e-10,-0.0492474394382571,2.963090757100577,1.1770371603095478e-11,1.8215585668315044e-11,MC2-8-Sob-NUS-10-10000.dat
MC2,Sob-NUS,8,1024,10,nus,False,15,2.1395520086244307e-07,1.2947408763405026e-10,-0.0492474394382571,2.963090757100577,8.631605842270016e-12,1.3403627830327959e-11,MC2-8-Sob-NUS-10-10000.dat
MC2,Sob-NUS,8,1024,10,nus,False,19,2.1395520086244307e-07,1.2947408763405026e-10,-0.0492474394382571,2.963090757100577,6.814425664950013e-12,1.0705015225976432e-11,MC2-8-Sob-NUS-10-10000.dat
MC2,Sob-NUS,8,1024,10,nus,False,23,2.1395520086244307e-07,1.2947408763405026e-10,-0.0492474394382571,2.963090757100577,5.6293081580021845e-12,8.917626915559135e-12,MC2-8-Sob-NUS-10-10000.dat
MC2,Sob-NUS,8,1024,10,nus,False,27,2.1395520086244307e-07,1.2947408763405026e-10,-0.0492474394382571,2.963090757100577,4.795336579038898e-12,7.792856047979605e-12,MC2-8-Sob-NUS-10-10000.dat
MC2,Sob-NUS,8,1024,10,nus,False,31,2.1395520086244307e-07,1.2947408763405026e-10,-0.0492474394382571,2.963090757100577,4.176583472066137e-12,6.654663107354753e-12,MC2-8-Sob-NUS-10-10000.dat
MC2,Sob-NUS,8,4096,12,nus,False,7,1.6802675101660872e-08,1.482728712584063e-12,-0.0138297540903012,3.04673556137255,2.11818387512009e-13,3.1177544811269823e-13,MC2-8-Sob-NUS-12-10000.dat
MC2,Sob-NUS,8,4096,12,nus,False,11,1.6802675101660872e-08,1.482728712584063e-12,-0.0138297540903012,3.04673556137255,1.3479351932582394e-13,2.0433036779490867e-13,MC2-8-Sob-NUS-12-10000.dat
MC2,Sob-NUS,8,4096,12,nus,False,15,1.6802675101660872e-08,1.482728712584063e-12,-0.0138297540903012,3.04673556137255,9.884858083893755e-14,1.535045066798331e-13,MC2-8-Sob-NUS-12-10000.dat
MC2,Sob-NUS,8,4096,12,nus,False,19,1.6802675101660872e-08,1.482728712584063e-12,-0.0138297540903012,3.04673556137255,7.803835329389807e-14,1.210276334522441e-13,MC2-8-Sob-NUS-12-10000.dat
MC2,Sob-NUS,8,4096,12,nus,False,23,1.6802675101660872e-08,1.482728712584063e-12,-0.0138297540903012,3.04673556137255,6.446646576452447e-14,1.0315171474594545e-13,MC2-8-Sob-NUS-12-10000.dat
MC2,Sob-NUS,8,4096,12,nus,False,27,1.6802675101660872e-08,1.482728712584063e-12,-0.0138297540903012,3.04673556137255,5.491587824385418e-14,8.793193795807015e-14,MC2-8-Sob-NUS-12-10000.dat
MC2,Sob-NUS,8,4096,12,nus,False,31,1.6802675101660872e-08,1.482728712584063e-12,-0.0138297540903012,3.04673556137255,4.7829958470453645e-14,7.582031827877163e-14,MC2-8-Sob-NUS-12-10000.dat
MC2,Sob-NUS,8,16384,14,nus,False,7,1.1275355901437088e-09,6.142269852498726e-14,-0.0284017550249417,4.532926997268522,8.77467121785532e-15,8.800038443991343e-15,MC2-8-Sob-NUS-14-10000.dat
MC2,Sob-NUS,8,16384,14,nus,False,11,1.1275355901437088e-09,6.142269852498726e-14,-0.0284017550249417,4.532926997268522,5.583881684089751e-15,5.482421481557945e-15,MC2-8-Sob-NUS-14-10000.dat
MC2,Sob-NUS,8,16384,14,nus,False,15,1.1275355901437088e-09,6.142269852498726e-14,-0.0284017550249417,4.532926997268522,4.0948465683324834e-15,3.961021925258978e-15,MC2-8-Sob-NUS-14-10000.dat
MC2,Sob-NUS,8,16384,14,nus,False,19,1.1275355901437088e-09,6.142269852498726e-14,-0.0284017550249417,4.532926997268522,3.232773606578276e-15,3.1271645652851145e-15,MC2-8-Sob-NUS-14-10000.dat
MC2,Sob-NUS,8,16384,14,nus,False,23,1.1275355901437088e-09,6.142269852498726e-14,-0.0284017550249417,4.532926997268522,2.6705521097820547e-15,2.6232863220821987e-15,MC2-8-Sob-NUS-14-10000.dat
MC2,Sob-NUS,8,16384,14,nus,False,27,1.1275355901437088e-09,6.142269852498726e-14,-0.0284017550249417,4.532926997268522,2.274914760184713e-15,2.225589856289993e-15,MC2-8-Sob-NUS-14-10000.dat
MC2,Sob-NUS,8,16384,14,nus,False,31,1.1275355901437088e-09,6.142269852498726e-14,-0.0284017550249417,4.532926997268522,1.981377371773782e-15,1.880121993504854e-15,MC2-8-Sob-NUS-14-10000.dat
MC2,Sob-NUS,8,65536,16,nus,False,7,2.586083942419888e-10,1.8992228492306583e-15,0.0017957572119773,3.0092251511583035,2.7131754989009406e-16,3.9139533016638887e-16,MC2-8-Sob-NUS-16-10000.dat
MC2,Sob-NUS,8,65536,16,nus,False,11,2.586083942419888e-10,1.8992228492306583e-15,0.0017957572119773,3.0092251511583035,1.7265662265733256e-16,2.544515779335744e-16,MC2-8-Sob-NUS-16-10000.dat
MC2,Sob-NUS,8,65536,16,nus,False,15,2.586083942419888e-10,1.8992228492306583e-15,0.0017957572119773,3.0092251511583035,1.266148566153772e-16,1.827974313627604e-16,MC2-8-Sob-NUS-16-10000.dat
MC2,Sob-NUS,8,65536,16,nus,False,19,2.586083942419888e-10,1.8992228492306583e-15,0.0017957572119773,3.0092251511583035,9.99590973279294e-17,1.4367660335608376e-16,MC2-8-Sob-NUS-16-10000.dat
MC2,Sob-NUS,8,65536,16,nus,False,23,2.586083942419888e-10,1.8992228492306583e-15,0.0017957572119773,3.0092251511583035,8.257490648828951e-17,1.1975455816466663e-16,MC2-8-Sob-NUS-16-10000.dat
MC2,Sob-NUS,8,65536,16,nus,False,27,2.586083942419888e-10,1.8992228492306583e-15,0.0017957572119773,3.0092251511583035,7.034158700854291e-17,1.0230332758389315e-16,MC2-8-Sob-NUS-16-10000.dat
MC2,Sob-NUS,8,65536,16,nus,False,31,2.586083942419888e-10,1.8992228492306583e-15,0.0017957572119773,3.0092251511583035,6.126525320098896e-17,8.971664541201078e-17,MC2-8-Sob-NUS-16-10000.dat
MC2,Sob-NUS,16,64,6,nus,False,7,-4.094595627923972e-06,8.99055906010188e-08,0.0702226730857184,2.881348686102008,1.2843655800145544e-08,1.974131461665351e-08,MC2-16-Sob-NUS-6-10000.dat
MC2,Sob-NUS,16,64,6,nus,False,11,-4.094595627923972e-06,8.99055906010188e-08,0.0702226730857184,2.881348686102008,8.173235509183527e-09,1.2848952606626484e-08,MC2-16-Sob-NUS-6-10000.dat
MC2,Sob-NUS,16,64,6,nus,False,15,-4.094595627923972e-06,8.99055906010188e-08,0.0702226730857184,2.881348686102008,5.9937060400679195e-09,9.793927252798234e-09,MC2-16-Sob-NUS-6-10000.dat
MC2,Sob-NUS,16,64,6,nus,False,19,-4.094595627923972e-06,8.99055906010188e-08,0.0702226730857184,2.881348686102008,4.731873189527305e-09,7.632998962477788e-09,MC2-16-Sob-NUS-6-10000.dat
MC2,Sob-NUS,16,64,6,nus,False,23,-4.094595627923972e-06,8.99055906010188e-08,0.0702226730857184,2.881348686102008,3.908938721783426e-09,6.484450739248208e-09,MC2-16-Sob-NUS-6-10000.dat
MC2,Sob-NUS,16,64,6,nus,False,27,-4.094595627923972e-06,8.99055906010188e-08,0.0702226730857184,2.881348686102008,3.329836688926622e-09,5.583949708174026e-09,MC2-16-Sob-NUS-6-10000.dat
MC2,Sob-NUS,16,64,6,nus,False,31,-4.094595627923972e-06,8.99055906010188e-08,0.0702226730857184,2.881348686102008,2.9001803419683483e-09,4.822737515316498e-09,MC2-16-Sob-NUS-6-10000.dat
MC2,Sob-NUS,16,256,8,nus,False,7,4.94797603279933e-07,4.148386528241381e-09,-0.0335589116732377,2.89508509565542,5.926266468916259e-10,8.913734963617296e-10,MC2-16-Sob-NUS-8-10000.dat
MC2,Sob-NUS,16,256,8,nus,False,11,4.94797603279933e-07,4.148386528241381e-09,-0.0335589116732377,2.89508509565542,3.771260480219437e-10,5.758067194946878e-10,MC2-16-Sob-NUS-8-10000.dat
MC2,Sob-NUS,16,256,8,nus,False,15,4.94797603279933e-07,4.148386528241381e-09,-0.0335589116732377,2.89508509565542,2.7655910188275877e-10,4.2296103556341615e-10,MC2-16-Sob-NUS-8-10000.dat
MC2,Sob-NUS,16,256,8,nus,False,19,4.94797603279933e-07,4.148386528241381e-09,-0.0335589116732377,2.89508509565542,2.1833613306533587e-10,3.343754398654809e-10,MC2-16-Sob-NUS-8-10000.dat
MC2,Sob-NUS,16,256,8,nus,False,23,4.94797603279933e-07,4.148386528241381e-09,-0.0335589116732377,2.89508509565542,1.803646316626688e-10,2.77525249999984e-10,MC2-16-Sob-NUS-8-10000.dat
MC2,Sob-NUS,16,256,8,nus,False,27,4.94797603279933e-07,4.148386528241381e-09,-0.0335589116732377,2.89508509565542,1.5364394549042152e-10,2.3969217146583526e-10,MC2-16-Sob-NUS-8-10000.dat
MC2,Sob-NUS,16,256,8,nus,False,31,4.94797603279933e-07,4.148386528241381e-09,-0.0335589116732377,2.89508509565542,1.3381892026585102e-10,2.0944793318920195e-10,MC2-16-Sob-NUS-8-10000.dat
MC2,Sob-NUS,16,1024,10,nus,False,7,2.3313412587580817e-07,8.935648298355433e-11,0.0019494837766978,3.1303451942209324,1.2765211854793476e-11,1.8328719722752356e-11,MC2-16-Sob-NUS-10-10000.dat
MC2,Sob-NUS,16,1024,10,nus,False,11,2.3313412587580817e-07,8.935648298355433e-11,0.0019494837766978,3.1303451942209324,8.123316634868574e-12,1.1728367920239012e-11,MC2-16-Sob-NUS-10-10000.dat
MC2,Sob-NUS,16,1024,10,nus,False,15,2.3313412587580817e-07,8.935648298355433e-11,0.0019494837766978,3.1303451942209324,5.9570988655702875e-12,8.668391735307986e-12,MC2-16-Sob-NUS-10-10000.dat
MC2,Sob-NUS,16,1024,10,nus,False,19,2.3313412587580817e-07,8.935648298355433e-11,0.0019494837766978,3.1303451942209324,4.702972788608122e-12,6.883304997908457e-12,MC2-16-Sob-NUS-10-10000.dat
MC2,Sob-NUS,16,1024,10,nus,False,23,2.3313412587580817e-07,8.935648298355433e-11,0.0019494837766978,3.1303451942209324,3.8850644775458395e-12,5.784046004617536e-12,MC2-16-Sob-NUS-10-10000.dat
MC2,Sob-NUS,16,1024,10,nus,False,27,2.3313412587580817e-07,8.935648298355433e-11,0.0019494837766978,3.1303451942209324,3.3094993697612717e-12,4.920733056507997e-12,MC2-16-Sob-NUS-10-10000.dat
MC2,Sob-NUS,16,1024,10,nus,False,31,2.3313412587580817e-07,8.935648298355433e-11,0.0019494837766978,3.1303451942209324,2.8824671930178815e-12,4.235686359164417e-12,MC2-16-Sob-NUS-10-10000.dat
MC2,Sob-NUS,16,4096,12,nus,False,7,1.7202760437668946e-08,7.642191679732635e-12,0.0254725320471171,3.089410241632612,1.0917416685332335e-12,1.6356100377592397e-12,MC2-16-Sob-NUS-12-10000.dat
MC2,Sob-NUS,16,4096,12,nus,False,11,1.7202760437668946e-08,7.642191679732635e-12,0.0254725320471171,3.089410241632612,6.947446981575122e-13,1.0274058094506865e-12,MC2-16-Sob-NUS-12-10000.dat
MC2,Sob-NUS,16,4096,12,nus,False,15,1.7202760437668946e-08,7.642191679732635e-12,0.0254725320471171,3.089410241632612,5.094794453155089e-13,7.749242538479037e-13,MC2-16-Sob-NUS-12-10000.dat
MC2,Sob-NUS,16,4096,12,nus,False,19,1.7202760437668946e-08,7.642191679732635e-12,0.0254725320471171,3.089410241632612,4.022206147227703e-13,6.206417204500546e-13,MC2-16-Sob-NUS-12-10000.dat
MC2,Sob-NUS,16,4096,12,nus,False,23,1.7202760437668946e-08,7.642191679732635e-12,0.0254725320471171,3.089410241632612,3.322692034666363e-13,5.04805914534448e-13,MC2-16-Sob-NUS-12-10000.dat
MC2,Sob-NUS,16,4096,12,nus,False,27,1.7202760437668946e-08,7.642191679732635e-12,0.0254725320471171,3.089410241632612,2.8304413628639386e-13,4.300351655574233e-13,MC2-16-Sob-NUS-12-10000.dat
MC2,Sob-NUS,16,4096,12,nus,False,31,1.7202760437668946e-08,7.642191679732635e-12,0.0254725320471171,3.089410241632612,2.465223122494398e-13,3.7623875496259653e-13,MC2-16-Sob-NUS-12-10000.dat
MC2,Sob-NUS,16,16384,14,nus,False,7,1.5626335091741892e-08,3.24532961285474e-13,0.0108474001244639,3.812675060635704,4.6361851612210575e-14,2.9553098298598395e-14,MC2-16-Sob-NUS-14-10000.dat
MC2,Sob-NUS,16,16384,14,nus,False,11,1.5626335091741892e-08,3.24532961285474e-13,0.0108474001244639,3.812675060635704,2.950299648049764e-14,1.5353238443797336e-14,MC2-16-Sob-NUS-14-10000.dat
MC2,Sob-NUS,16,16384,14,nus,False,15,1.5626335091741892e-08,3.24532961285474e-13,0.0108474001244639,3.812675060635704,2.163553075236493e-14,1.0220411681755008e-14,MC2-16-Sob-NUS-14-10000.dat
MC2,Sob-NUS,16,16384,14,nus,False,19,1.5626335091741892e-08,3.24532961285474e-13,0.0108474001244639,3.812675060635704,1.7080682172919685e-14,7.832104323087947e-15,MC2-16-Sob-NUS-14-10000.dat
MC2,Sob-NUS,16,16384,14,nus,False,23,1.5626335091741892e-08,3.24532961285474e-13,0.0108474001244639,3.812675060635704,1.4110128751542348e-14,6.1675276558409146e-15,MC2-16-Sob-NUS-14-10000.dat
MC2,Sob-NUS,16,16384,14,nus,False,27,1.5626335091741892e-08,3.24532961285474e-13,0.0108474001244639,3.812675060635704,1.2019739306869407e-14,5.2237750617719496e-15,MC2-16-Sob-NUS-14-10000.dat
MC2,Sob-NUS,16,16384,14,nus,False,31,1.5626335091741892e-08,3.24532961285474e-13,0.0108474001244639,3.812675060635704,1.0468805202757226e-14,4.445595072841902e-15,MC2-16-Sob-NUS-14-10000.dat
MC2,Sob-NUS,16,65536,16,nus,False,7,-9.812250511720415e-10,6.7727288806721364e-15,-0.0362165644944246,3.011825214496512,9.675326972388769e-16,1.4551116334210513e-15,MC2-16-Sob-NUS-16-10000.dat
MC2,Sob-NUS,16,65536,16,nus,False,11,-9.812250511720415e-10,6.7727288806721364e-15,-0.0362165644944246,3.011825214496512,6.157026255156487e-16,9.8948404826325e-16,MC2-16-Sob-NUS-16-10000.dat
MC2,Sob-NUS,16,65536,16,nus,False,15,-9.812250511720415e-10,6.7727288806721364e-15,-0.0362165644944246,3.011825214496512,4.515152587114757e-16,7.080722736477473e-16,MC2-16-Sob-NUS-16-10000.dat
MC2,Sob-NUS,16,65536,16,nus,False,19,-9.812250511720415e-10,6.7727288806721364e-15,-0.0362165644944246,3.011825214496512,3.564594147722177e-16,5.827029344792135e-16,MC2-16-Sob-NUS-16-10000.dat
MC2,Sob-NUS,16,65536,16,nus,False,23,-9.812250511720415e-10,6.7727288806721364e-15,-0.0362165644944246,3.011825214496512,2.944664730727016e-16,4.784452358256602e-16,MC2-16-Sob-NUS-16-10000.dat
MC2,Sob-NUS,16,65536,16,nus,False,27,-9.812250511720415e-10,6.7727288806721364e-15,-0.0362165644944246,3.011825214496512,2.508418103952643e-16,4.0493779510769508e-16,MC2-16-Sob-NUS-16-10000.dat
MC2,Sob-NUS,16,65536,16,nus,False,31,-9.812250511720415e-10,6.7727288806721364e-15,-0.0362165644944246,3.011825214496512,2.1847512518297211e-16,3.5292179301692364e-16,MC2-16-Sob-NUS-16-10000.dat
MC2,Sob-NUS,32,64,6,nus,False,7,-1.7907854025456915e-06,3.712286378137203e-08,0.1726849175743866,3.1294158567748984,5.303266254481719e-09,7.923465145180398e-09,MC2-32-Sob-NUS-6-10000.dat
MC2,Sob-NUS,32,64,6,nus,False,11,-1.7907854025456915e-06,3.712286378137203e-08,0.1726849175743866,3.1294158567748984,3.374805798306548e-09,5.153872882440806e-09,MC2-32-Sob-NUS-6-10000.dat
MC2,Sob-NUS,32,64,6,nus,False,15,-1.7907854025456915e-06,3.712286378137203e-08,0.1726849175743866,3.1294158567748984,2.474857585424802e-09,3.850198497911753e-09,MC2-32-Sob-NUS-6-10000.dat
MC2,Sob-NUS,32,64,6,nus,False,19,-1.7907854025456915e-06,3.712286378137203e-08,0.1726849175743866,3.1294158567748984,1.953834935861686e-09,3.054843327956102e-09,MC2-32-Sob-NUS-6-10000.dat
MC2,Sob-NUS,32,64,6,nus,False,23,-1.7907854025456915e-06,3.712286378137203e-08,0.1726849175743866,3.1294158567748984,1.6140375557118275e-09,2.5286735384799073e-09,MC2-32-Sob-NUS-6-10000.dat
MC2,Sob-NUS,32,64,6,nus,False,27,-1.7907854025456915e-06,3.712286378137203e-08,0.1726849175743866,3.1294158567748984,1.3749208807915567e-09,2.181909762517448e-09,MC2-32-Sob-NUS-6-10000.dat
MC2,Sob-NUS,32,64,6,nus,False,31,-1.7907854025456915e-06,3.712286378137203e-08,0.1726849175743866,3.1294158567748984,1.1975117348829687e-09,1.9186028142644853e-09,MC2-32-Sob-NUS-6-10000.dat
MC2,Sob-NUS,32,256,8,nus,False,7,7.163301325185118e-07,6.996683328817418e-09,0.1359331863680922,2.906631944344426,9.995261898310595e-10,1.5396110001952036e-09,MC2-32-Sob-NUS-8-10000.dat
MC2,Sob-NUS,32,256,8,nus,False,11,7.163301325185118e-07,6.996683328817418e-09,0.1359331863680922,2.906631944344426,6.360621208015833e-10,1.017855158142626e-09,MC2-32-Sob-NUS-8-10000.dat
MC2,Sob-NUS,32,256,8,nus,False,15,7.163301325185118e-07,6.996683328817418e-09,0.1359331863680922,2.906631944344426,4.664455552544946e-10,7.680388108750033e-10,MC2-32-Sob-NUS-8-10000.dat
MC2,Sob-NUS,32,256,8,nus,False,19,7.163301325185118e-07,6.996683328817418e-09,0.1359331863680922,2.906631944344426,3.6824649099039035e-10,6.123608646188021e-10,MC2-32-Sob-NUS-8-10000.dat
MC2,Sob-NUS,32,256,8,nus,False,23,7.163301325185118e-07,6.996683328817418e-09,0.1359331863680922,2.906631944344426,3.042036229920617e-10,4.953186260875606e-10,MC2-32-Sob-NUS-8-10000.dat
MC2,Sob-NUS,32,256,8,nus,False,27,7.163301325185118e-07,6.996683328817418e-09,0.1359331863680922,2.906631944344426,2.591364195858303e-10,4.319624021441211e-10,MC2-32-Sob-NUS-8-10000.dat
MC2,Sob-NUS,32,256,8,nus,False,31,7.163301325185118e-07,6.996683328817418e-09,0.1359331863680922,2.906631944344426,2.2569946221991669e-10,3.708705912855505e-10,MC2-32-Sob-NUS-8-10000.dat
MC2,Sob-NUS,32,1024,10,nus,False,7,-5.026428389474301e-07,1.2635629907513067e-09,0.0185618689238852,2.6394131990498573,1.8050899867875808e-10,2.8643867041970257e-10,MC2-32-Sob-NUS-10-10000.dat
MC2,Sob-NUS,32,1024,10,nus,False,11,-5.026428389474301e-07,1.2635629907513067e-09,0.0185618689238852,2.6394131990498573,1.1486936279557334e-10,1.914976383078888e-10,MC2-32-Sob-NUS-10-10000.dat
MC2,Sob-NUS,32,1024,10,nus,False,15,-5.026428389474301e-07,1.2635629907513067e-09,0.0185618689238852,2.6394131990498573,8.423753271675378e-11,1.4211539343189208e-10,MC2-32-Sob-NUS-10-10000.dat
MC2,Sob-NUS,32,1024,10,nus,False,19,-5.026428389474301e-07,1.2635629907513067e-09,0.0185618689238852,2.6394131990498573,6.650331530270033e-11,1.1476101626647544e-10,MC2-32-Sob-NUS-10-10000.dat
MC2,Sob-NUS,32,1024,10,nus,False,23,-5.026428389474301e-07,1.2635629907513067e-09,0.0185618689238852,2.6394131990498573,5.493752133701333e-11,9.6669119290665e-11,MC2-32-Sob-NUS-10-10000.dat
MC2,Sob-NUS,32,1024,10,nus,False,27,-5.026428389474301e-07,1.2635629907513067e-09,0.0185618689238852,2.6394131990498573,4.6798629287085426e-11,8.313721526717263e-11,MC2-32-Sob-NUS-10-10000.dat
MC2,Sob-NUS,32,1024,10,nus,False,31,-5.026428389474301e-07,1.2635629907513067e-09,0.0185618689238852,2.6394131990498573,4.0760096475848605e-11,7.335166217495255e-11,MC2-32-Sob-NUS-10-10000.dat
MC2,Sob-NUS,32,4096,12,nus,False,7,2.324388457571449e-07,4.947511790993912e-10,-0.0084633189762276,2.03614569444016,7.067873987134161e-11,1.2759340607545612e-10,MC2-32-Sob-NUS-12-10000.dat
MC2,Sob-NUS,32,4096,12,nus,False,11,2.324388457571449e-07,4.947511790993912e-10,-0.0084633189762276,2.03614569444016,4.4977379918126486e-11,5.872137163689124e-11,MC2-32-Sob-NUS-12-10000.dat
MC2,Sob-NUS,32,4096,12,nus,False,15,2.324388457571449e-07,4.947511790993912e-10,-0.0084633189762276,2.03614569444016,3.2983411939959416e-11,3.0412513067632624e-11,MC2-32-Sob-NUS-12-10000.dat
MC2,Sob-NUS,32,4096,12,nus,False,19,2.324388457571449e-07,4.947511790993912e-10,-0.0084633189762276,2.03614569444016,2.6039535742073228e-11,1.967480791589863e-11,MC2-32-Sob-NUS-12-10000.dat
MC2,Sob-NUS,32,4096,12,nus,False,23,2.324388457571449e-07,4.947511790993912e-10,-0.0084633189762276,2.03614569444016,2.151092083040832e-11,9.6434721801621e-12,MC2-32-Sob-NUS-12-10000.dat
MC2,Sob-NUS,32,4096,12,nus,False,27,2.324388457571449e-07,4.947511790993912e-10,-0.0084633189762276,2.03614569444016,1.8324117744421903e-11,5.253479351198582e-12,MC2-32-Sob-NUS-12-10000.dat
MC2,Sob-NUS,32,4096,12,nus,False,31,2.324388457571449e-07,4.947511790993912e-10,-0.0084633189762276,2.03614569444016,1.5959715454819075e-11,3.585512726523265e-12,MC2-32-Sob-NUS-12-10000.dat
MC2,Sob-NUS,32,16384,14,nus,False,7,1.7968236946166144e-09,1.7968787559354528e-13,-0.0122936212911453,2.9393809307037078,2.5669696513363607e-14,3.8934309710297634e-14,MC2-32-Sob-NUS-14-10000.dat
