file,TestFunction,dim,DrawMethod,shift,log2n,baker,rDrawn,mean,var,skewness,kurtosis,    ,MSE[A_r],MSE[M_r],MSE[L_r],MSE[N(3)_r],MSE[N(2)_r],MSE[N(3;1.0)_r]
RepsFixedparRQMC/Fper2-4-Lat-RSB-8-10000.dat,Fper2,4,Lat,RS,8,True,11,-0.00000552872083384,0.00000022993226396,0.00793505339209358,1.74777022619541111,    ,0.00000002093349984,0.00000006195086494,0.00000007009175677,0.00000005215451005,0.00000003022980098,0.00000003582695484
RepsFixedparRQMC/Fper2-4-Lat-RSB-8-10000.dat,Fper2,4,Lat,RS,8,True,15,-0.00000552872083384,0.00000022993226396,0.00793505339209358,1.74777022619541111,    ,0.00000001535938435,0.00000004865542940,0.00000005634402484,0.00000002939321896,0.00000001953712934,0.00000002125001172
RepsFixedparRQMC/Fper2-4-Lat-RSB-8-10000.dat,Fper2,4,Lat,RS,8,True,19,-0.00000552872083384,0.00000022993226396,0.00793505339209358,1.74777022619541111,    ,0.00000001213226486,0.00000004053090366,0.00000004761793486,0.00000001986532231,0.00000001440107691,0.00000001517096446
RepsFixedparRQMC/Fper2-4-Lat-RSB-8-10000.dat,Fper2,4,Lat,RS,8,True,23,-0.00000552872083384,0.00000022993226396,0.00793505339209358,1.74777022619541111,    ,0.00000001002762171,0.00000003443831024,0.00000004108545318,0.00000001458772032,0.00000001144712487,0.00000001175902401
RepsFixedparRQMC/Fper2-4-Lat-RSB-8-10000.dat,Fper2,4,Lat,RS,8,True,27,-0.00000552872083384,0.00000022993226396,0.00793505339209358,1.74777022619541111,    ,0.00000000854657653,0.00000002974548947,0.00000003587585858,0.00000001130932295,0.00000000936545676,0.00000000945642629
RepsFixedparRQMC/Fper2-4-Lat-RSB-8-10000.dat,Fper2,4,Lat,RS,8,True,31,-0.00000552872083384,0.00000022993226396,0.00793505339209358,1.74777022619541111,    ,0.00000000744773656,0.00000002686420657,0.00000003268034006,0.00000000954505135,0.00000000812657247,0.00000000821730688
RepsFixedparRQMC/Fper2-4-Lat-RS-10-10000.dat,Fper2,4,Lat,RS,10,False,11,-0.00000000089120038,0.00000000000113039,0.00394042894837710,1.49984869633014628,    ,0.00000000000010276,0.00000000000036292,0.00000000000041076,0.00000000000031301,0.00000000000015933,0.00000000000021358
RepsFixedparRQMC/Fper2-4-Lat-RS-10-10000.dat,Fper2,4,Lat,RS,10,False,15,-0.00000000089120038,0.00000000000113039,0.00394042894837710,1.49984869633014628,    ,0.00000000000007536,0.00000000000028686,0.00000000000033609,0.00000000000016206,0.00000000000010095,0.00000000000011494
RepsFixedparRQMC/Fper2-4-Lat-RS-10-10000.dat,Fper2,4,Lat,RS,10,False,19,-0.00000000089120038,0.00000000000113039,0.00394042894837710,1.49984869633014628,    ,0.00000000000005949,0.00000000000023644,0.00000000000028570,0.00000000000010903,0.00000000000007327,0.00000000000008104
RepsFixedparRQMC/Fper2-4-Lat-RS-10-10000.dat,Fper2,4,Lat,RS,10,False,23,-0.00000000089120038,0.00000000000113039,0.00394042894837710,1.49984869633014628,    ,0.00000000000004915,0.00000000000020144,0.00000000000024909,0.00000000000007715,0.00000000000005834,0.00000000000006103
RepsFixedparRQMC/Fper2-4-Lat-RS-10-10000.dat,Fper2,4,Lat,RS,10,False,27,-0.00000000089120038,0.00000000000113039,0.00394042894837710,1.49984869633014628,    ,0.00000000000004187,0.00000000000017793,0.00000000000022350,0.00000000000006104,0.00000000000004869,0.00000000000004997
RepsFixedparRQMC/Fper2-4-Lat-RS-10-10000.dat,Fper2,4,Lat,RS,10,False,31,-0.00000000089120038,0.00000000000113039,0.00394042894837710,1.49984869633014628,    ,0.00000000000003646,0.00000000000015761,0.00000000000020162,0.00000000000004993,0.00000000000004170,0.00000000000004231
RepsFixedparRQMC/Fper2-4-Lat-RSB-10-10000.dat,Fper2,4,Lat,RS,10,True,11,-0.00000003767532707,0.00000000000441216,0.02871960805372986,2.06807576702103768,    ,0.00000000000040252,0.00000000000084841,0.00000000000095901,0.00000000000080251,0.00000000000054131,0.00000000000058427
