file,TestFunction,dim,DrawMethod,shift,log2n,baker,rDrawn,mean,var,skewness,kurtosis,    ,MSE[A_r],MSE[M_r],MSE[L_r],MSE[N(3)_r],MSE[N(2)_r],MSE[N(3;1.0)_r]
RepsRandparRQMC/Fper5-8-Lat-Rv-RS-14-10000.dat,Fper5,8,Lat-Rv,RS,14,False,23,-2.25884082698698e-06,3.42912442698818e-08,-69.1605422813716,4871.35299628222,    ,1.49602602578957e-09,4.75577615578937e-27,1.62021633247658e-25,2.21314782960993e-18,8.23132435354369e-15,3.49092917104672e-18
RepsRandparRQMC/Fper5-8-Lat-Rv-RS-14-10000.dat,Fper5,8,Lat-Rv,RS,14,False,27,-2.25884082698698e-06,3.42912442698818e-08,-69.1605422813716,4871.35299628222,    ,1.27514844595136e-09,2.16020408231533e-27,8.64781110071591e-26,1.70136551864798e-17,6.6802599712308e-15,3.69976837268563e-17
RepsRandparRQMC/Fper5-8-Lat-Rv-RS-14-10000.dat,Fper5,8,Lat-Rv,RS,14,False,31,-2.25884082698698e-06,3.42912442698818e-08,-69.1605422813716,4871.35299628222,    ,1.11127153187785e-09,1.47734267577385e-27,4.68922359669953e-26,7.51780294610325e-18,8.42731210558032e-15,1.3424918657867e-17
RepsRandparRQMC/Fper5-8-Lat-Rv-RSB-14-10000.dat,Fper5,8,Lat-Rv,RS,14,True,11,2.28322278082998e-06,6.69600625865442e-08,27.0777001187229,2573.54127337579,    ,6.09249152322547e-09,4.02133948428151e-23,9.03045019728986e-21,1.6933645843895e-16,1.04334027095385e-14,9.06453270429336e-17
RepsRandparRQMC/Fper5-8-Lat-Rv-RSB-14-10000.dat,Fper5,8,Lat-Rv,RS,14,True,15,2.28322278082998e-06,6.69600625865442e-08,27.0777001187229,2573.54127337579,    ,4.46921727870318e-09,3.61082973241081e-24,2.79079659216654e-22,2.85724971987713e-17,2.21743047169969e-14,4.04766468386017e-17
RepsRandparRQMC/Fper5-8-Lat-Rv-RSB-14-10000.dat,Fper5,8,Lat-Rv,RS,14,True,19,2.28322278082998e-06,6.69600625865442e-08,27.0777001187229,2573.54127337579,    ,3.52942692661133e-09,1.86023034916828e-24,4.28749652299538e-23,3.95701261203582e-17,9.33331494379705e-13,3.92983822592075e-17
RepsRandparRQMC/Fper5-8-Lat-Rv-RSB-14-10000.dat,Fper5,8,Lat-Rv,RS,14,True,23,2.28322278082998e-06,6.69600625865442e-08,27.0777001187229,2573.54127337579,    ,2.91652017524708e-09,3.87021327338332e-25,1.09944635469993e-23,3.94740351809283e-17,1.57917702782864e-12,5.33655649790085e-17
RepsRandparRQMC/Fper5-8-Lat-Rv-RSB-14-10000.dat,Fper5,8,Lat-Rv,RS,14,True,27,2.28322278082998e-06,6.69600625865442e-08,27.0777001187229,2573.54127337579,    ,2.48521542428706e-09,2.34933895928327e-25,7.13183659794282e-24,5.04817623030488e-17,1.97249528899896e-12,1.18651888648134e-16
RepsRandparRQMC/Fper5-8-Lat-Rv-RSB-14-10000.dat,Fper5,8,Lat-Rv,RS,14,True,31,2.28322278082998e-06,6.69600625865442e-08,27.0777001187229,2573.54127337579,    ,2.16521512518768e-09,1.47170440463227e-25,4.14069440375198e-24,6.42735999928967e-17,1.69839814835169e-12,2.34641617501353e-16
RepsRandparRQMC/Fper5-8-Lat-Rv-RS-16-10000.dat,Fper5,8,Lat-Rv,RS,16,False,11,4.158337402542e-09,7.74420522427862e-14,14.0106448909047,2547.746365165,    ,7.0574783374794e-15,5.99064878751508e-29,3.89719788687221e-27,3.01041878100227e-24,6.5733249769709e-21,8.94932393347146e-24
RepsRandparRQMC/Fper5-8-Lat-Rv-RS-16-10000.dat,Fper5,8,Lat-Rv,RS,16,False,15,4.158337402542e-09,7.74420522427862e-14,14.0106448909047,2547.746365165,    ,5.18009525280579e-15,1.86621317386201e-29,1.49739293345241e-28,9.61721636343002e-23,2.16992658325224e-17,3.01723221242858e-22
RepsRandparRQMC/Fper5-8-Lat-Rv-RS-16-10000.dat,Fper5,8,Lat-Rv,RS,16,False,19,4.158337402542e-09,7.74420522427862e-14,14.0106448909047,2547.746365165,    ,4.09318925641581e-15,1.17274108278129e-29,3.08653493934925e-28,3.02909959507871e-23,3.17603145526384e-17,2.08100706564315e-23
RepsRandparRQMC/Fper5-8-Lat-Rv-RS-16-10000.dat,Fper5,8,Lat-Rv,RS,16,False,23,4.158337402542e-09,7.74420522427862e-14,14.0106448909047,2547.746365165,    ,3.38433751963974e-15,8.5710982273379e-30,1.5311602773719e-29,3.55221337016531e-21,2.37238673420229e-17,3.05127939690888e-21
RepsRandparRQMC/Fper5-8-Lat-Rv-RS-16-10000.dat,Fper5,8,Lat-Rv,RS,16,False,27,4.158337402542e-09,7.74420522427862e-14,14.0106448909047,2547.746365165,    ,2.88551592709361e-15,7.41167237707964e-30,9.38146294976493e-30,6.83648694645559e-22,1.05232600583814e-17,1.4494381237661e-21
RepsRandparRQMC/Fper5-8-Lat-Rv-RS-16-10000.dat,Fper5,8,Lat-Rv,RS,16,False,31,4.158337402542e-09,7.74420522427862e-14,14.0106448909047,2547.746365165,    ,2.51542248746261e-15,6.2623032707678e-30,7.07575399159651e-30,3.22704146034045e-22,1.42448889672733e-17,6.23322197515043e-22
RepsRandparRQMC/Fper5-8-Lat-Rv-RSB-16-10000.dat,Fper5,8,Lat-Rv,RS,16,True,11,1.0090988893086e-08,9.69221391152797e-11,19.5018753522623,4715.97731017521,    ,8.81120538399136e-12,4.17819633643246e-27,7.82218187659944e-25,3.02216951804461e-22,2.23305642002107e-16,7.39196746578656e-22
RepsRandparRQMC/Fper5-8-Lat-Rv-RSB-16-10000.dat,Fper5,8,Lat-Rv,RS,16,True,15,1.0090988893086e-08,9.69221391152797e-11,19.5018753522623,4715.97731017521,    ,6.46157776907549e-12,6.71767548395578e-27,1.43316184167359e-26,1.47771871732562e-18,8.82992296215432e-16,7.91475459339488e-18
RepsRandparRQMC/Fper5-8-Lat-Rv-RSB-16-10000.dat,Fper5,8,Lat-Rv,RS,16,True,19,1.0090988893086e-08,9.69221391152797e-11,19.5018753522623,4715.97731017521,    ,5.10126704465051e-12,1.61237443622636e-28,6.51460977377114e-27,6.30527170389507e-21,1.97950977855548e-15,3.16217581318347e-20
RepsRandparRQMC/Fper5-8-Lat-Rv-RSB-16-10000.dat,Fper5,8,Lat-Rv,RS,16,True,23,1.0090988893086e-08,9.69221391152797e-11,19.5018753522623,4715.97731017521,    ,4.21410787654726e-12,9.85183818908895e-29,8.2355550525038e-28,1.90730528107706e-20,1.25472172578093e-15,5.89097344701445e-20
RepsRandparRQMC/Fper5-8-Lat-Rv-RSB-16-10000.dat,Fper5,8,Lat-Rv,RS,16,True,27,1.0090988893086e-08,9.69221391152797e-11,19.5018753522623,4715.97731017521,    ,3.58981068417831e-12,4.54573405239782e-29,4.0325018949693e-28,2.40800080483479e-20,1.23256273366654e-15,6.72682266547559e-20
RepsRandparRQMC/Fper5-8-Lat-Rv-RSB-16-10000.dat,Fper5,8,Lat-Rv,RS,16,True,31,1.0090988893086e-08,9.69221391152797e-11,19.5018753522623,4715.97731017521,    ,3.12662244467877e-12,2.93520746121218e-29,2.6304917335527e-28,3.78079426433356e-20,8.0287738242e-16,5.35381991531933e-20
RepsRandparQMC/Fper5-8-Lat-Rv-6-10000.dat,Fper5,8,Lat-Rv,qmc,6,False,11,0.00109639623409677,1.32372314769529e-05,3.65368666324566,14.552371030018,    ,2.40546938186456e-06,9.30993630349459e-09,9.19038420545005e-09,1.9459771167084e-07,9.40879435885675e-07,2.43314791335899e-07
RepsRandparQMC/Fper5-8-Lat-Rv-6-10000.dat,Fper5,8,Lat-Rv,qmc,6,False,15,0.00109639623409677,1.32372314769529e-05,3.65368666324566,14.552371030018,    ,2.08456680060509e-06,4.03310754639397e-09,3.15747119575764e-09,2.50452737142213e-07,9.55656401374743e-07,3.08651294592785e-07
RepsRandparQMC/Fper5-8-Lat-Rv-6-10000.dat,Fper5,8,Lat-Rv,qmc,6,False,19,0.00109639623409677,1.32372314769529e-05,3.65368666324566,14.552371030018,    ,1.8987810956654e-06,1.49123775947323e-09,1.3403478066525e-09,3.3279944676771e-07,9.66586737990757e-07,4.04370631398673e-07
RepsRandparQMC/Fper5-8-Lat-Rv-6-10000.dat,Fper5,8,Lat-Rv,qmc,6,False,23,0.00109639623409677,1.32372314769529e-05,3.65368666324566,14.552371030018,    ,1.77761650548735e-06,8.34979121244239e-10,7.3887435506286e-10,3.4605488905763e-07,9.75763881951743e-07,4.23054900228164e-07
RepsRandparQMC/Fper5-8-Lat-Rv-6-10000.dat,Fper5,8,Lat-Rv,qmc,6,False,27,0.00109639623409677,1.32372314769529e-05,3.65368666324566,14.552371030018,    ,1.69235253462131e-06,5.05678952802144e-10,4.67456845332895e-10,4.15920988160596e-07,9.8661851465566e-07,5.01438698566015e-07
RepsRandparQMC/Fper5-8-Lat-Rv-6-10000.dat,Fper5,8,Lat-Rv,qmc,6,False,31,0.00109639623409677,1.32372314769529e-05,3.65368666324566,14.552371030018,    ,1.62909216914005e-06,3.48953493235946e-10,3.31188568526265e-10,4.55198249766527e-07,9.84399386757707e-07,5.5095695489454e-07
RepsRandparQMC/Fper5-8-Lat-Rv-B-6-10000.dat,Fper5,8,Lat-Rv,qmc,6,True,11,0.00222775108770947,2.5015188867894e-05,2.26372680012392,6.23023984266083,    ,7.23698298769018e-06,3.98890225436773e-07,3.51202486370734e-07,2.03794862529628e-06,4.16111014986168e-06,2.26631544313591e-06
RepsRandparQMC/Fper5-8-Lat-Rv-B-6-10000.dat,Fper5,8,Lat-Rv,qmc,6,True,15,0.00222775108770947,2.5015188867894e-05,2.26372680012392,6.23023984266083,    ,6.63055416665033e-06,1.55128221462802e-07,1.20600237188939e-07,2.00402370914864e-06,4.23534255979013e-06,2.33820775100492e-06
RepsRandparQMC/Fper5-8-Lat-Rv-B-6-10000.dat,Fper5,8,Lat-Rv,qmc,6,True,19,0.00222775108770947,2.5015188867894e-05,2.26372680012392,6.23023984266083,    ,6.27946379657462e-06,9.96228974253637e-08,7.39148842878316e-08,2.29668580416983e-06,4.26538740639818e-06,2.69552662544816e-06
RepsRandparQMC/Fper5-8-Lat-Rv-B-6-10000.dat,Fper5,8,Lat-Rv,qmc,6,True,23,0.00222775108770947,2.5015188867894e-05,2.26372680012392,6.23023984266083,    ,6.05049181609047e-06,7.90344720109344e-08,5.68673687440435e-08,2.57201664785496e-06,4.35352619715912e-06,3.00403762511436e-06
RepsRandparQMC/Fper5-8-Lat-Rv-B-6-10000.dat,Fper5,8,Lat-Rv,qmc,6,True,27,0.00222775108770947,2.5015188867894e-05,2.26372680012392,6.23023984266083,    ,5.88936338537939e-06,6.24902838925445e-08,4.59095125363541e-08,2.803497558802e-06,4.3718870288682e-06,3.26026478844538e-06
RepsRandparQMC/Fper5-8-Lat-Rv-B-6-10000.dat,Fper5,8,Lat-Rv,qmc,6,True,31,0.00222775108770947,2.5015188867894e-05,2.26372680012392,6.23023984266083,    ,5.7698164851744e-06,5.04812263772571e-08,3.84504462744884e-08,2.98303743115761e-06,4.37976580863303e-06,3.4706134683409e-06
RepsRandparQMC/Fper5-8-Lat-Rv-8-10000.dat,Fper5,8,Lat-Rv,qmc,8,False,11,0.00025703554182627,3.24320076613457e-06,8.16786493869236,68.5920064479112,    ,3.60903703046885e-07,2.31099769916189e-12,2.74332850540314e-12,5.63394598327363e-09,4.65477128196656e-08,6.72812250058425e-09
RepsRandparQMC/Fper5-8-Lat-Rv-8-10000.dat,Fper5,8,Lat-Rv,qmc,8,False,15,0.00025703554182627,3.24320076613457e-06,8.16786493869236,68.5920064479112,    ,2.82280654170896e-07,9.86264443795817e-13,7.88630290694339e-13,3.5489100626151e-09,5.21271839395024e-08,4.64043759287363e-09
RepsRandparQMC/Fper5-8-Lat-Rv-8-10000.dat,Fper5,8,Lat-Rv,qmc,8,False,19,0.00025703554182627,3.24320076613457e-06,8.16786493869236,68.5920064479112,    ,2.36762046926902e-07,5.50757914146138e-13,4.73294025471599e-13,5.8774579308071e-09,5.7589739686544e-08,7.40988488386836e-09
RepsRandparQMC/Fper5-8-Lat-Rv-8-10000.dat,Fper5,8,Lat-Rv,qmc,8,False,23,0.00025703554182627,3.24320076613457e-06,8.16786493869236,68.5920064479112,    ,2.07075998724297e-07,3.8650181718149e-13,3.42096958499326e-13,4.50014563355061e-09,4.75356401806446e-08,6.01814416325191e-09
RepsRandparQMC/Fper5-8-Lat-Rv-8-10000.dat,Fper5,8,Lat-Rv,qmc,8,False,27,0.00025703554182627,3.24320076613457e-06,8.16786493869236,68.5920064479112,    ,1.86185816655797e-07,2.83276022096189e-13,2.60663513129331e-13,7.53537165419376e-09,5.05615211097435e-08,9.63190471691411e-09
RepsRandparQMC/Fper5-8-Lat-Rv-8-10000.dat,Fper5,8,Lat-Rv,qmc,8,False,31,0.00025703554182627,3.24320076613457e-06,8.16786493869236,68.5920064479112,    ,1.70686649314652e-07,2.36615169647112e-13,2.25266276577401e-13,6.32730682721677e-09,4.8715127275885e-08,8.51002538019862e-09
RepsRandparQMC/Fper5-8-Lat-Rv-B-8-10000.dat,Fper5,8,Lat-Rv,qmc,8,True,11,0.000531931549194918,6.68186859799871e-06,5.50921291194328,31.7429875142166,    ,8.9039377284697e-07,9.59930430581554e-11,1.84187046595966e-10,2.60506687024539e-08,2.01479384402895e-07,3.37875564038866e-08
RepsRandparQMC/Fper5-8-Lat-Rv-B-8-10000.dat,Fper5,8,Lat-Rv,qmc,8,True,15,0.000531931549194918,6.68186859799871e-06,5.50921291194328,31.7429875142166,    ,7.28409079562153e-07,2.91422842598543e-11,3.28938996491079e-11,2.59516954407276e-08,2.08071264817246e-07,3.44068314162302e-08
RepsRandparQMC/Fper5-8-Lat-Rv-B-8-10000.dat,Fper5,8,Lat-Rv,qmc,8,True,19,0.000531931549194918,6.68186859799871e-06,5.50921291194328,31.7429875142166,    ,6.34628467660416e-07,2.10330643096095e-11,1.68309026387106e-11,3.45112954834273e-08,2.2620144657828e-07,4.48466969067638e-08
RepsRandparQMC/Fper5-8-Lat-Rv-B-8-10000.dat,Fper5,8,Lat-Rv,qmc,8,True,23,0.000531931549194918,6.68186859799871e-06,5.50921291194328,31.7429875142166,    ,5.73467199028849e-07,1.20172354431358e-11,1.07273780745554e-11,4.92481779175737e-08,2.3058535086151e-07,6.03657310512349e-08
RepsRandparQMC/Fper5-8-Lat-Rv-B-8-10000.dat,Fper5,8,Lat-Rv,qmc,8,True,27,0.000531931549194918,6.68186859799871e-06,5.50921291194328,31.7429875142166,    ,5.30427787769598e-07,1.03909431814233e-11,8.1615755673781e-12,5.3431262100544e-08,2.35190101814664e-07,6.692766923983e-08
RepsRandparQMC/Fper5-8-Lat-Rv-B-8-10000.dat,Fper5,8,Lat-Rv,qmc,8,True,31,0.000531931549194918,6.68186859799871e-06,5.50921291194328,31.7429875142166,    ,4.98495321351444e-07,9.40499370209915e-12,7.59247502258449e-12,6.29329499794752e-08,2.26124972459843e-07,7.77723773056575e-08
RepsRandparQMC/Fper5-8-Lat-Rv-10-10000.dat,Fper5,8,Lat-Rv,qmc,10,False,11,5.58069360673432e-05,7.12121199996393e-07,17.8020135104686,321.872700363747,    ,6.78527050219876e-08,2.70225770338433e-15,4.21882606718048e-15,1.46298317662057e-12,9.13245871249137e-11,3.30878576812e-12
RepsRandparQMC/Fper5-8-Lat-Rv-10-10000.dat,Fper5,8,Lat-Rv,qmc,10,False,15,5.58069360673432e-05,7.12121199996393e-07,17.8020135104686,321.872700363747,    ,5.05891607796508e-08,2.86802568682963e-16,4.54171940133319e-16,2.52860153763838e-13,1.81092297977982e-09,5.71857906262386e-13
RepsRandparQMC/Fper5-8-Lat-Rv-10-10000.dat,Fper5,8,Lat-Rv,qmc,10,False,19,5.58069360673432e-05,7.12121199996393e-07,17.8020135104686,321.872700363747,    ,4.05944772709295e-08,1.28369226053674e-16,1.51041245766064e-16,1.42610247966342e-11,1.99713120821993e-09,2.57998549976705e-11
RepsRandparQMC/Fper5-8-Lat-Rv-10-10000.dat,Fper5,8,Lat-Rv,qmc,10,False,23,5.58069360673432e-05,7.12121199996393e-07,17.8020135104686,321.872700363747,    ,3.40762054174156e-08,3.93634443919404e-17,5.99993921909131e-17,5.32787041715296e-12,1.20430672366743e-09,2.05488968653025e-11
RepsRandparQMC/Fper5-8-Lat-Rv-10-10000.dat,Fper5,8,Lat-Rv,qmc,10,False,27,5.58069360673432e-05,7.12121199996393e-07,17.8020135104686,321.872700363747,    ,2.94892733723502e-08,1.88016945479004e-17,3.63260880341084e-17,4.23754489459694e-12,2.06282634757215e-09,1.3805468172768e-11
RepsRandparQMC/Fper5-8-Lat-Rv-10-10000.dat,Fper5,8,Lat-Rv,qmc,10,False,31,5.58069360673432e-05,7.12121199996393e-07,17.8020135104686,321.872700363747,    ,2.60860657260114e-08,1.27523500681516e-17,2.47855452210844e-17,1.24607598541473e-11,1.5123013844744e-09,2.46251118973493e-11
RepsRandparQMC/Fper5-8-Lat-Rv-B-10-10000.dat,Fper5,8,Lat-Rv,qmc,10,True,11,0.000115156457541136,1.46818091910077e-06,12.3382959527587,155.090490294512,    ,1.46732002358948e-07,8.46090102486057e-14,9.22381623548572e-14,5.4461299972812e-11,3.04787627765006e-09,1.45254502557359e-10
RepsRandparQMC/Fper5-8-Lat-Rv-B-10-10000.dat,Fper5,8,Lat-Rv,qmc,10,True,15,0.000115156457541136,1.46818091910077e-06,12.3382959527587,155.090490294512,    ,1.11139737653475e-07,1.77582537850664e-14,1.7840174058161e-14,3.43654739800243e-11,9.32717070601438e-09,7.65959325605878e-11
RepsRandparQMC/Fper5-8-Lat-Rv-B-10-10000.dat,Fper5,8,Lat-Rv,qmc,10,True,19,0.000115156457541136,1.46818091910077e-06,12.3382959527587,155.090490294512,    ,9.05336896660957e-08,1.03020946565643e-14,1.06516756315902e-14,7.86672470445175e-11,9.4105879820446e-09,1.97513903222169e-10
RepsRandparQMC/Fper5-8-Lat-Rv-B-10-10000.dat,Fper5,8,Lat-Rv,qmc,10,True,23,0.000115156457541136,1.46818091910077e-06,12.3382959527587,155.090490294512,    ,7.70949627178049e-08,4.03426545913991e-15,5.34031705918e-15,4.84278955291028e-10,7.50601595913273e-09,5.94919961193025e-10
RepsRandparQMC/Fper5-8-Lat-Rv-B-10-10000.dat,Fper5,8,Lat-Rv,qmc,10,True,27,0.000115156457541136,1.46818091910077e-06,12.3382959527587,155.090490294512,    ,6.76380807912299e-08,3.91646002652357e-15,4.23974396974741e-15,3.90900854099945e-10,8.19498798864465e-09,5.16562638370899e-10
RepsRandparQMC/Fper5-8-Lat-Rv-B-10-10000.dat,Fper5,8,Lat-Rv,qmc,10,True,31,0.000115156457541136,1.46818091910077e-06,12.3382959527587,155.090490294512,    ,6.06216845231258e-08,2.02672573974169e-15,2.72040085242554e-15,1.3504065647206e-10,9.23209660447958e-09,3.56731439781455e-10
RepsRandparQMC/Fper5-8-Lat-Rv-12-10000.dat,Fper5,8,Lat-Rv,qmc,12,False,11,1.80995837398555e-05,2.37449417915263e-07,30.9970611914862,972.439131202921,    ,2.19139056511254e-08,4.26880908843732e-20,4.60454106753155e-19,8.74358911425743e-16,1.52303196753302e-11,2.76623510272863e-15
RepsRandparQMC/Fper5-8-Lat-Rv-12-10000.dat,Fper5,8,Lat-Rv,qmc,12,False,15,1.80995837398555e-05,2.37449417915263e-07,30.9970611914862,972.439131202921,    ,1.61575561259069e-08,1.28400339728762e-20,4.20419207315245e-20,3.82903478095182e-15,4.20144743701425e-10,1.23658135760022e-14
RepsRandparQMC/Fper5-8-Lat-Rv-12-10000.dat,Fper5,8,Lat-Rv,qmc,12,False,19,1.80995837398555e-05,2.37449417915263e-07,30.9970611914862,972.439131202921,    ,1.28249327165699e-08,2.95977410512008e-21,8.3549789589785e-21,2.61107556135214e-15,2.65738058399622e-10,8.84027301216254e-15
RepsRandparQMC/Fper5-8-Lat-Rv-12-10000.dat,Fper5,8,Lat-Rv,qmc,12,False,23,1.80995837398555e-05,2.37449417915263e-07,30.9970611914862,972.439131202921,    ,1.06514826670022e-08,1.81365565763025e-21,8.25819173174673e-21,1.35160395251118e-14,9.85985260872055e-12,2.39555785877345e-14
RepsRandparQMC/Fper5-8-Lat-Rv-12-10000.dat,Fper5,8,Lat-Rv,qmc,12,False,27,1.80995837398555e-05,2.37449417915263e-07,30.9970611914862,972.439131202921,    ,9.1220178173065e-09,9.14039850412804e-22,2.42873223683414e-21,1.10746366380276e-14,1.42359009316822e-10,1.89699373511637e-14
RepsRandparQMC/Fper5-8-Lat-Rv-12-10000.dat,Fper5,8,Lat-Rv,qmc,12,False,31,1.80995837398555e-05,2.37449417915263e-07,30.9970611914862,972.439131202921,    ,7.98725357398386e-09,5.88172332814546e-22,1.72988340763286e-21,3.35280618138669e-15,1.08468017981121e-10,1.00961227197957e-14
RepsRandparQMC/Fper5-8-Lat-Rv-B-12-10000.dat,Fper5,8,Lat-Rv,qmc,12,True,11,2.80513732583539e-05,3.56481435498357e-07,25.2281839247347,645.492741315319,    ,3.31942827688029e-08,1.18189396379347e-17,4.85478741768194e-17,1.35596973586954e-14,8.20751594495422e-11,3.445483451898e-14
RepsRandparQMC/Fper5-8-Lat-Rv-B-12-10000.dat,Fper5,8,Lat-Rv,qmc,12,True,15,2.80513732583539e-05,3.56481435498357e-07,25.2281839247347,645.492741315319,    ,2.45523085749033e-08,1.35670855568706e-18,2.95113966989404e-18,9.55182405016752e-14,1.28108292233356e-09,2.75437240699685e-13
RepsRandparQMC/Fper5-8-Lat-Rv-B-12-10000.dat,Fper5,8,Lat-Rv,qmc,12,True,19,2.80513732583539e-05,3.56481435498357e-07,25.2281839247347,645.492741315319,    ,1.95490603573825e-08,2.99761568608933e-19,8.07858340615162e-19,1.03300418705662e-13,2.96806984557061e-10,3.58321601221857e-13
RepsRandparQMC/Fper5-8-Lat-Rv-B-12-10000.dat,Fper5,8,Lat-Rv,qmc,12,True,23,2.80513732583539e-05,3.56481435498357e-07,25.2281839247347,645.492741315319,    ,1.62860723894342e-08,1.70581570514974e-19,4.28993873501595e-19,2.77274825498635e-12,2.17735142519587e-10,3.85711542754083e-12
RepsRandparQMC/Fper5-8-Lat-Rv-B-12-10000.dat,Fper5,8,Lat-Rv,qmc,12,True,27,2.80513732583539e-05,3.56481435498357e-07,25.2281839247347,645.492741315319,    ,1.39898956712483e-08,1.0005210444629e-19,2.14527399400865e-19,1.70113152952308e-12,6.81819284980497e-10,2.40924058854042e-12
RepsRandparQMC/Fper5-8-Lat-Rv-B-12-10000.dat,Fper5,8,Lat-Rv,qmc,12,True,31,2.80513732583539e-05,3.56481435498357e-07,25.2281839247347,645.492741315319,    ,1.22862806867878e-08,9.3393049785504e-20,1.44793381815802e-19,5.29089818821397e-12,5.26708000877715e-10,8.63243573399601e-12
RepsRandparQMC/Fper5-8-Lat-Rv-14-10000.dat,Fper5,8,Lat-Rv,qmc,14,False,11,3.95827317862501e-06,4.79465746409078e-08,68.5662401247057,4787.99357272866,    ,4.37444743936642e-09,2.09902374408845e-23,1.08074712579165e-22,5.33020234644687e-19,2.93847974473003e-15,4.17552279320582e-19
RepsRandparQMC/Fper5-8-Lat-Rv-14-10000.dat,Fper5,8,Lat-Rv,qmc,14,False,15,3.95827317862501e-06,4.79465746409078e-08,68.5662401247057,4787.99357272866,    ,3.21210623595048e-09,1.00504135085138e-24,1.92062798712566e-23,5.0421280375804e-17,1.16619675254167e-13,5.08735864426363e-17
RepsRandparQMC/Fper5-8-Lat-Rv-14-10000.dat,Fper5,8,Lat-Rv,qmc,14,False,19,3.95827317862501e-06,4.79465746409078e-08,68.5662401247057,4787.99357272866,    ,2.53917185502545e-09,1.99478733467229e-25,3.40735628929091e-24,6.56822946909049e-17,7.3660901843412e-15,9.10806209718483e-17
RepsRandparQMC/Fper5-8-Lat-Rv-14-10000.dat,Fper5,8,Lat-Rv,qmc,14,False,23,3.95827317862501e-06,4.79465746409078e-08,68.5662401247057,4787.99357272866,    ,2.10030160659609e-09,5.82273364397183e-26,5.65368439589657e-25,4.48066898390433e-17,1.23052292326885e-13,7.7470113988786e-17
RepsRandparQMC/Fper5-8-Lat-Rv-14-10000.dat,Fper5,8,Lat-Rv,qmc,14,False,27,3.95827317862501e-06,4.79465746409078e-08,68.5662401247057,4787.99357272866,    ,1.79146698733099e-09,2.91899178571173e-26,3.02317882564165e-25,2.2559969610855e-17,6.17070640809262e-13,5.7500712848552e-17
RepsRandparQMC/Fper5-8-Lat-Rv-14-10000.dat,Fper5,8,Lat-Rv,qmc,14,False,31,3.95827317862501e-06,4.79465746409078e-08,68.5662401247057,4787.99357272866,    ,1.56233162465042e-09,2.60291989113537e-26,2.88917738650263e-25,4.92554326577183e-17,6.07369265459841e-14,9.32052479386945e-17
RepsRandparQMC/Fper5-8-Lat-Rv-B-14-10000.dat,Fper5,8,Lat-Rv,qmc,14,True,11,6.27516467444295e-06,7.21701690684574e-08,55.678504651518,3168.00400742476,    ,6.60030215246023e-09,1.07540382488006e-20,6.69084300425321e-21,1.90767884750932e-16,4.26949735056267e-12,3.05053527482676e-16
RepsRandparQMC/Fper5-8-Lat-Rv-B-14-10000.dat,Fper5,8,Lat-Rv,qmc,14,True,15,6.27516467444295e-06,7.21701690684574e-08,55.678504651518,3168.00400742476,    ,4.8507222962552e-09,9.02143506442877e-23,3.795363747844e-22,7.29171447762806e-17,3.90563496609289e-12,8.48051286671731e-17
RepsRandparQMC/Fper5-8-Lat-Rv-B-14-10000.dat,Fper5,8,Lat-Rv,qmc,14,True,19,6.27516467444295e-06,7.21701690684574e-08,55.678504651518,3168.00400742476,    ,3.83780764266282e-09,3.0240425822869e-23,1.36295829969068e-22,9.0163956810892e-17,1.46183546300872e-12,1.84273467968181e-16
RepsRandparQMC/Fper5-8-Lat-Rv-B-14-10000.dat,Fper5,8,Lat-Rv,qmc,14,True,23,6.27516467444295e-06,7.21701690684574e-08,55.678504651518,3168.00400742476,    ,3.17721112945039e-09,1.16051720277665e-23,6.1047563279674e-23,4.35196688445955e-16,3.71271068342719e-12,8.93983184030947e-16
RepsRandparQMC/Fper5-8-Lat-Rv-B-14-10000.dat,Fper5,8,Lat-Rv,qmc,14,True,27,6.27516467444295e-06,7.21701690684574e-08,55.678504651518,3168.00400742476,    ,2.71234691644906e-09,6.6990824618115e-24,3.47671928077602e-23,4.3243583007744e-16,1.32068756075892e-10,8.69656652136332e-16
RepsRandparQMC/Fper5-8-Lat-Rv-B-14-10000.dat,Fper5,8,Lat-Rv,qmc,14,True,31,6.27516467444295e-06,7.21701690684574e-08,55.678504651518,3168.00400742476,    ,2.36744766164161e-09,5.10146366482492e-24,2.20919777092215e-23,4.28225943015445e-15,3.5613767031236e-12,2.54540023748731e-14
RepsRandparQMC/Fper5-8-Lat-Rv-16-10000.dat,Fper5,8,Lat-Rv,qmc,16,False,11,2.72396824098338e-07,3.61871870602017e-10,70.640827025869,4993.42315805841,    ,3.29716428117804e-11,1.79617721522797e-28,3.96272232427598e-26,2.48010496694558e-23,5.0657481483621e-20,5.16913695170032e-23
RepsRandparQMC/Fper5-8-Lat-Rv-16-10000.dat,Fper5,8,Lat-Rv,qmc,16,False,15,2.72396824098338e-07,3.61871870602017e-10,70.640827025869,4993.42315805841,    ,2.41989914032466e-11,5.46089047920907e-29,7.45603466739036e-28,2.1229624983565e-23,1.08260409391782e-18,2.82581854758416e-23
RepsRandparQMC/Fper5-8-Lat-Rv-16-10000.dat,Fper5,8,Lat-Rv,qmc,16,False,19,2.72396824098338e-07,3.61871870602017e-10,70.640827025869,4993.42315805841,    ,1.91200879562008e-11,1.94408644093751e-29,1.06880250901664e-28,1.4757706560539e-21,8.11831411953949e-18,7.08657162242582e-21
